,movie_title,imdb_score,genres,director_name,plot_keywords,actors,movie_imdb_link,movie_titles
2194,2 Guns ,6.7,Action|Comedy|Crime|Drama|Thriller,BaltasarKormákur,close up of breasts|female nudity|fugitive|money|undercover,DenzelWashington|PatrickFischler|FredWard,http://www.imdb.com/title/tt1272878/?ref_=fn_tt_tt_1,2 Guns
2195,Hotel Transylvania 2 ,6.7,Animation|Comedy|Family|Fantasy,GenndyTartakovsky,california|dracula|hotel|transylvania|vampire,SteveBuscemi|AdamSandler|FranDrescher,http://www.imdb.com/title/tt2510894/?ref_=fn_tt_tt_1,Hotel Transylvania 2
2196,Shattered ,6.7,Crime|Drama|Thriller,MikeBarker,daughter|gun|nanny|sociopath|suburb,GerardButler|NicholasLea|CallumRennie,http://www.imdb.com/title/tt0489664/?ref_=fn_tt_tt_1,Shattered
2197,Tuck Everlasting ,6.7,Drama|Family|Fantasy|Romance,JayRussell,fountain of youth|immortality|secret|woods|young man,WilliamHurt|SissySpacek|JonathanJackson,http://www.imdb.com/title/tt0283084/?ref_=fn_tt_tt_1,Tuck Everlasting
2198,Six-String Samurai ,6.7,Action|Adventure|Comedy|Drama|Music|Sci-Fi,LanceMungia,boy|guitar|orphan|rock 'n' roll|sword,JeffreyFalcon|StephaneGauger|KimDeAngelo,http://www.imdb.com/title/tt0118736/?ref_=fn_tt_tt_1,Six-String Samurai
2199,I Heart Huckabees ,6.7,Comedy,DavidO.Russell,coincidence|cult film|overalls|suburb|vomiting,NaomiWatts|LilyTomlin|IsabelleHuppert,http://www.imdb.com/title/tt0356721/?ref_=fn_tt_tt_1,I Heart Huckabees
2200,The Chronicles of Riddick ,6.7,Action|Adventure|Sci-Fi|Thriller,DavidTwohy,bounty hunter|escape|necromonger|planet|warrior,VinDiesel|AlexaDavalos|ChristinaCox,http://www.imdb.com/title/tt0296572/?ref_=fn_tt_tt_1,The Chronicles of Riddick
2201,The Hoax ,6.7,Comedy|Drama,LasseHallström,book|fabrication|fake|hoax|manuscript,HopeDavis|ChristopherEvanWelch|JamesBiberi,http://www.imdb.com/title/tt0462338/?ref_=fn_tt_tt_1,The Hoax
2202,K-19: The Widowmaker ,6.7,Drama|History|Thriller|War,KathrynBigelow,courage|radiation sickness|radioactive contamination|sea|test launch,LiamNeeson|ChristianCamargo|LexShrapnel,http://www.imdb.com/title/tt0267626/?ref_=fn_tt_tt_1,K-19: The Widowmaker
2203,Ramona and Beezus ,6.7,Adventure|Comedy|Family|Fantasy,ElizabethAllenRosenbaum,aunt|cat|death of pet|girl|no opening credits,SierraMcCormick|HutchDano|JasonSpevack,http://www.imdb.com/title/tt0493949/?ref_=fn_tt_tt_1,Ramona and Beezus
2204,Easy Money ,6.7,Action|Crime|Drama|Thriller,DanielEspinosa,double life|drugs|financial crisis|first part|serbian,FabianBolin|FaresFares|MatiasVarela,http://www.imdb.com/title/tt1291652/?ref_=fn_tt_tt_1,Easy Money
2205,Heavy Metal ,6.7,Adventure|Animation|Fantasy|Horror|Sci-Fi,GeraldPotterton,anthology|girl|heavy metal|secretary|segments,JohnVernon|JoeFlaherty|DonFrancks,http://www.imdb.com/title/tt0082509/?ref_=fn_tt_tt_1,Heavy Metal
2206,Anna and the King ,6.7,Drama|History|Romance,AndyTennant,1860s|children|king|schoolteacher|siam,BaiLing|GeoffreyPalmer|RandallDukKim,http://www.imdb.com/title/tt0166485/?ref_=fn_tt_tt_1,Anna and the King
2207,Home ,6.7,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,TimJohnson,alien friendship|alien invasion|australia|flying car|mother daughter relationship,JimParsons|MattJones|AprilWinchell,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,Home
2208,The Fast and the Furious ,6.7,Action|Crime|Thriller,RobCohen,eighteen wheeler|illegal street racing|truck|trucker|undercover cop,PaulWalker|VinDiesel|JordanaBrewster,http://www.imdb.com/title/tt0232500/?ref_=fn_tt_tt_1,The Fast and the Furious
2209,When the Game Stands Tall ,6.7,Drama|Family|Sport,ThomasCarter,coach|high school football,JessieT.Usher|MatthewDaddario|Ser'DariusBlain,http://www.imdb.com/title/tt2247476/?ref_=fn_tt_tt_1,When the Game Stands Tall
2210,The Best Man ,6.7,Comedy|Drama,MalcolmD.Lee,african american|bachelor party|brooklyn bridge|family relationships|stripper,HaroldPerrineau|SanaaLathan|JarrodBunch,http://www.imdb.com/title/tt0168501/?ref_=fn_tt_tt_1,The Best Man
2211,Dodgeball: A True Underdog Story ,6.7,Comedy|Sport,RawsonMarshallThurber,dodgeball|gym|las vegas|pirate|ups,GaryCole|StephenRoot|JoelDavidMoore,http://www.imdb.com/title/tt0364725/?ref_=fn_tt_tt_1,Dodgeball: A True Underdog Story
2212,The Way of the Gun ,6.7,Action|Crime|Drama|Thriller,ChristopherMcQuarrie,criminal|drifter|gangster|money|surrogate mother,KristinLehman|NickyKatt|DylanKussman,http://www.imdb.com/title/tt0202677/?ref_=fn_tt_tt_1,The Way of the Gun
2213,This Is the End ,6.7,Comedy|Fantasy,EvanGoldberg,apocalypse|celebrity|ensemble cast|party|rapture,ChanningTatum|JamesFranco|EmmaWatson,http://www.imdb.com/title/tt1245492/?ref_=fn_tt_tt_1,This Is the End
2214,Blackthorn ,6.6,Action|Adventure|Western,MateoGil,assumed identity|bolivia|butch cassidy|doctor|thief,SamShepard|DominiqueMcElligott|StephenRea,http://www.imdb.com/title/tt1629705/?ref_=fn_tt_tt_1,Blackthorn
2215,Thumbsucker ,6.6,Comedy|Drama,MikeMills,attention deficit disorder|debate|drugs|psychologist|school,KelliGarner|LouTaylorPucci|NancyO'Dell,http://www.imdb.com/title/tt0318761/?ref_=fn_tt_tt_1,Thumbsucker
2216,Chuck & Buck ,6.6,Comedy|Drama,MiguelArteta,best friend|bisexuality|friend|gay kiss|sexuality,LupeOntiveros|MikeWhite|ChrisWeitz,http://www.imdb.com/title/tt0200530/?ref_=fn_tt_tt_1,Chuck & Buck
2217,Fighting Tommy Riley ,6.6,Drama|Sport,EddieO'Flaherty,older man younger man relationship|punching bag|school teacher|undressing|unrequited love,DonWallace|EddieJones|ChristinaChambers,http://www.imdb.com/title/tt0366444/?ref_=fn_tt_tt_1,Fighting Tommy Riley
2218,The Prophecy ,6.6,Action|Fantasy|Horror|Mystery|Thriller,GregoryWiden,angel|corpse|girl|heaven|soul,ViggoMortensen|AdamGoldberg|VirginiaMadsen,http://www.imdb.com/title/tt0114194/?ref_=fn_tt_tt_1,The Prophecy
2219,Shooting Fish ,6.6,Comedy|Crime|Romance,StefanSchwartz,con artist|money|orphan|scam|secretary,PeterMcNamara|DanFutterman|RalphIneson,http://www.imdb.com/title/tt0120122/?ref_=fn_tt_tt_1,Shooting Fish
2220,The Egyptian ,6.6,Drama|History,MichaelCurtiz,afterlife|egypt|pharaoh|princess|pyramid,GeneTierney|PeterUstinov|JeanSimmons,http://www.imdb.com/title/tt0046949/?ref_=fn_tt_tt_1,The Egyptian
2221,Robin and Marian ,6.6,Adventure|Drama|Romance,RichardLester,crusades|friar|robin hood|sheriff|sheriff of nottingham,RobertShaw|DenholmElliott|NicolWilliamson,http://www.imdb.com/title/tt0075147/?ref_=fn_tt_tt_1,Robin and Marian
2222,My Big Fat Greek Wedding ,6.6,Comedy|Family|Romance,JoelZwick,baptism|greek|greek restaurant|prejudice|travel agency,NiaVardalos|LouisMandylor|LainieKazan,http://www.imdb.com/title/tt0259446/?ref_=fn_tt_tt_1,My Big Fat Greek Wedding
2223,Star Trek III: The Search for Spock ,6.6,Action|Adventure|Sci-Fi,LeonardNimoy,dying planet|planet|regaining one's memory|sacrifice|stabbed to death,LeonardNimoy|NichelleNichols|WalterKoenig,http://www.imdb.com/title/tt0088170/?ref_=fn_tt_tt_1,Star Trek III: The Search for Spock
2224,The Art of Getting By ,6.6,Drama|Romance,GavinWiesen,art teacher|artist|high school|homework|principal,MichaelAngarano|BlairUnderwood|RitaWilson,http://www.imdb.com/title/tt1645080/?ref_=fn_tt_tt_1,The Art of Getting By
2225,A Nightmare on Elm Street 3: Dream Warriors ,6.6,Action|Fantasy|Horror|Thriller,ChuckRussell,dream|freddy krueger|killer|nightmare|springwood ohio,JohnSaxon|HeatherLangenkamp|JenniferRubin,http://www.imdb.com/title/tt0093629/?ref_=fn_tt_tt_1,A Nightmare on Elm Street 3: Dream Warriors
2226,Purple Violets ,6.6,Comedy|Drama|Romance,EdwardBurns,directed by star|written and directed by cast member,DebraMessing|RosemarieDeWitt|PeterJacobson,http://www.imdb.com/title/tt0491109/?ref_=fn_tt_tt_1,Purple Violets
2227,A Farewell to Arms ,6.6,Drama|Romance|War,FrankBorzage,1910s|ambulance driver|italy|lake|nurse,GaryCooper|HelenHayes|AdolpheMenjou,http://www.imdb.com/title/tt0022879/?ref_=fn_tt_tt_1,A Farewell to Arms
2228,Diary of a Wimpy Kid: Rodrick Rules ,6.6,Comedy|Family,DavidBowers,brother|middle school|no opening credits|photograph|school,ZacharyGordon|RachaelHarris|FranKranz,http://www.imdb.com/title/tt1650043/?ref_=fn_tt_tt_1,Diary of a Wimpy Kid: Rodrick Rules
2229,Slums of Beverly Hills ,6.6,Comedy|Drama,TamaraJenkins,flatulence|menstrual blood|nomad|nursing school|title directed by female,NatashaLyonne|KevinCorrigan|JessicaWalter,http://www.imdb.com/title/tt0120831/?ref_=fn_tt_tt_1,Slums of Beverly Hills
2230,The Blood of My Brother ,6.6,Documentary|War,AndrewBerends,american|blood|dream|patrol|tank,,http://www.imdb.com/title/tt0488873/?ref_=fn_tt_tt_1,The Blood of My Brother
2231,Broken Vessels ,6.6,Drama,ScottZiehl,independent film|katana sword|los angeles storm drain,WilliamSmith|JasonLondon|BrentDavidFraser,http://www.imdb.com/title/tt0149964/?ref_=fn_tt_tt_1,Broken Vessels
2232,Jackass: The Movie ,6.6,Comedy|Documentary,JeffTremaine,alligator|golf|japan|panda|stunt,BamMargera|Steve-O|ChrisPontius,http://www.imdb.com/title/tt0322802/?ref_=fn_tt_tt_1,Jackass: The Movie
2233,Saw II ,6.6,Horror|Mystery,DarrenLynnBousman,death|detective|nerve gas|serial killer|trap,EmmanuelleVaugier|TonyNappo|ShawneeSmith,http://www.imdb.com/title/tt0432348/?ref_=fn_tt_tt_1,Saw II
2234,Pandaemonium ,6.6,Biography|Drama,JulienTemple,betrayal|french revolution|friendship|poet|revolution,SamanthaMorton|DexterFletcher|LinusRoache,http://www.imdb.com/title/tt0210217/?ref_=fn_tt_tt_1,Pandaemonium
2235,The Second Best Exotic Marigold Hotel ,6.6,Comedy|Drama,JohnMadden,sequel,TinaDesai|CeliaImrie|RonaldPickup,http://www.imdb.com/title/tt2555736/?ref_=fn_tt_tt_1,The Second Best Exotic Marigold Hotel
2236,"Run, Fatboy, Run ",6.6,Comedy|Romance|Sport,DavidSchwimmer,blister|gym|marathon|training|wedding,DylanMoran|IddoGoldberg|IndiadeBeaufort,http://www.imdb.com/title/tt0425413/?ref_=fn_tt_tt_1,"Run, Fatboy, Run"
2237,Black or White ,6.6,Drama,MikeBinder,color in title,JenniferEhle|GillianJacobs|JillianEstell,http://www.imdb.com/title/tt2883434/?ref_=fn_tt_tt_1,Black or White
2238,Romeo Is Bleeding ,6.6,Action|Crime|Drama|Thriller,PeterMedak,detective|police|protection|russian|sergeant,GaryOldman|MichaelWincott|LenaOlin,http://www.imdb.com/title/tt0107983/?ref_=fn_tt_tt_1,Romeo Is Bleeding
2239,Promised Land ,6.6,Drama,GusVanSant,corporate greed|corporation|natural gas|salesman|small town,MattDamon|HalHolbrook|TerryKinney,http://www.imdb.com/title/tt2091473/?ref_=fn_tt_tt_1,Promised Land
2240,The Greatest Movie Ever Sold ,6.6,Comedy|Documentary,MorganSpurlock,advertising|movie in title|product placement,QuentinTarantino|J.J.Abrams|DonaldTrump,http://www.imdb.com/title/tt1743720/?ref_=fn_tt_tt_1,The Greatest Movie Ever Sold
2241,Dark Blue ,6.6,Crime|Drama|Romance|Thriller,RonShelton,corrupt|criminal|investigation|lapd|police,KhandiAlexander|DashMihok|MichaelMichele,http://www.imdb.com/title/tt0279331/?ref_=fn_tt_tt_1,Dark Blue
2242,The Swindle ,6.6,Comedy|Crime|Thriller,ClaudeChabrol,con|con artist|money|scam|sils maria,IsabelleHuppert|FrançoisCluzet|MichelSerrault,http://www.imdb.com/title/tt0120018/?ref_=fn_tt_tt_1,The Swindle
2243,Rosewater ,6.6,Biography|Drama,JonStewart,based on true story|hijab|journalism|prison|reference to mahmoud ahmedinejad,NumanAcar|ClaireFoy|HalukBilginer,http://www.imdb.com/title/tt2752688/?ref_=fn_tt_tt_1,Rosewater
2244,De-Lovely ,6.6,Biography|Drama|Music|Musical,IrwinWinkler,cole porter|composer|love|party|tears,KevinMcNally|KeithAllen|SandraNelson,http://www.imdb.com/title/tt0352277/?ref_=fn_tt_tt_1,De-Lovely
2245,Severance ,6.6,Comedy|Horror|Thriller,ChristopherSmith,blood splatter|eastern europe|female nudity|pine forest|team building,DannyDyer|TobyStephens|LauraHarris,http://www.imdb.com/title/tt0464196/?ref_=fn_tt_tt_1,Severance
2246,Coffee Town ,6.6,Comedy,BradCopeland,barista|coffee|coffee shop|fight|insult,SunilNarkar|BenSchwartz|GlennHowerton,http://www.imdb.com/title/tt2234025/?ref_=fn_tt_tt_1,Coffee Town
2247,Sherrybaby ,6.6,Drama,LaurieCollyer,ex convict|halfway house|nipples visible through clothing|orgasm|parole officer,BradWilliamHenke|KateBurton|MichelleHurst,http://www.imdb.com/title/tt0423169/?ref_=fn_tt_tt_1,Sherrybaby
2248,London ,6.6,Drama|Romance,HunterRichards,bar|coke|drugs|party|snorting,JasonStatham|ChrisEvans|DaneCook,http://www.imdb.com/title/tt0449061/?ref_=fn_tt_tt_1,London
2249,The Puffy Chair ,6.6,Comedy|Drama|Romance,JayDuplass,birthday|gift|motel|new york city|upholsterer,MarkDuplass|KatieAselton|BariHyman,http://www.imdb.com/title/tt0436689/?ref_=fn_tt_tt_1,The Puffy Chair
2250,For Greater Glory: The True Story of Cristiada ,6.6,Drama|History|War,DeanWright,catholic|hanging|mexico|rebellion|soldier,SantiagoCabrera|EduardoVerástegui|CatalinaSandinoMoreno,http://www.imdb.com/title/tt1566501/?ref_=fn_tt_tt_1,For Greater Glory: The True Story of Cristiada
2251,Jonah: A VeggieTales Movie ,6.6,Adventure|Animation|Comedy|Drama|Family|Musical,MikeNawrocki,anthropomorphism|pirate|pirate ship|tomato|whale,PhilVischer|MikeNawrocki|ShelbyVischer,http://www.imdb.com/title/tt0298388/?ref_=fn_tt_tt_1,Jonah: A VeggieTales Movie
2252,The Howling ,6.6,Horror,JoeDante,1980s|forest|lycanthrope|shapeshifting|werewolf transformation,PatrickMacnee|RobertPicardo|DeeWallace,http://www.imdb.com/title/tt0082533/?ref_=fn_tt_tt_1,The Howling
2253,The Funeral ,6.6,Crime|Drama,AbelFerrara,1930s|madness|murder|new york city|violence,IsabellaRossellini|VincentGallo|GretchenMol,http://www.imdb.com/title/tt0116378/?ref_=fn_tt_tt_1,The Funeral
2254,I Love You Phillip Morris ,6.6,Biography|Comedy|Crime|Drama|Romance,GlennFicarra,character name in title|con artist|fraud|gay|prison break,DameonClarke|LouisHerthum|AnnieGolden,http://www.imdb.com/title/tt1045772/?ref_=fn_tt_tt_1,I Love You Phillip Morris
2255,Attack the Block ,6.6,Action|Comedy|Sci-Fi|Thriller,JoeCornish,alien|alien invasion|apartment|creature|gang,JohnBoyega|LukeTreadaway|JodieWhittaker,http://www.imdb.com/title/tt1478964/?ref_=fn_tt_tt_1,Attack the Block
2256,Think Like a Man ,6.6,Comedy|Romance,TimStory,advice|black romance|hip hop|reading a book|sex scene,ChrisBrown|RomanyMalco|ReginaHall,http://www.imdb.com/title/tt1621045/?ref_=fn_tt_tt_1,Think Like a Man
2257,Harold & Kumar Escape from Guantanamo Bay ,6.6,Adventure|Comedy,JonHurwitz,bong|escape|ex girlfriend|guantanamo bay|texas,DanneelAckles|EricWinter|BeverlyD'Angelo,http://www.imdb.com/title/tt0481536/?ref_=fn_tt_tt_1,Harold & Kumar Escape from Guantanamo Bay
2258,Yentl ,6.6,Drama|Musical|Romance,BarbraStreisand,love|study|talmud|wedding|yeshiva,MiriamMargolyes|AmyIrving|StevenHill,http://www.imdb.com/title/tt0086619/?ref_=fn_tt_tt_1,Yentl
2259,Living Out Loud ,6.6,Comedy|Drama|Romance,RichardLaGravenese,brooklyn bridge|divorce|female protagonist|female star appears nude|lingerie slip,HollyHunter|EddieCibrian|JenetteGoldstein,http://www.imdb.com/title/tt0120722/?ref_=fn_tt_tt_1,Living Out Loud
2260,Incident at Loch Ness ,6.6,Adventure|Comedy|Horror,ZakPenn,boat|director|loch ness|loch ness monster|monster,ZakPenn|GabrielBeristain|JohnBailey,http://www.imdb.com/title/tt0374639/?ref_=fn_tt_tt_1,Incident at Loch Ness
2261,The Postman Always Rings Twice ,6.6,Crime|Drama|Romance|Thriller,BobRafelson,adultery|drifter|lunch wagon|murder|neo noir,AnjelicaHuston|MichaelLerner|JohnColicos,http://www.imdb.com/title/tt0082934/?ref_=fn_tt_tt_1,The Postman Always Rings Twice
2262,Arbitrage ,6.6,Drama|Thriller,NicholasJarecki,accidental death|dead woman|dead woman with eyes open|death of mistress|manager,NateParker|CurtissCook|RegE.Cathey,http://www.imdb.com/title/tt1764183/?ref_=fn_tt_tt_1,Arbitrage
2263,Cotton Comes to Harlem ,6.6,Action|Comedy,OssieDavis,black cop|chase|cotton|four word title|new york city,ReddFoxx|CleavonLittle|CalvinLockhart,http://www.imdb.com/title/tt0065579/?ref_=fn_tt_tt_1,Cotton Comes to Harlem
2264,Pet Sematary ,6.6,Fantasy|Horror,MaryLambert,cat|cemetery|maine|secret|woods,MikoHughes|FredGwynne|DeniseCrosby,http://www.imdb.com/title/tt0098084/?ref_=fn_tt_tt_1,Pet Sematary
2265,But I'm a Cheerleader ,6.6,Comedy|Drama,JamieBabbit,cheerleader|gay|homosexual|lesbian|lesbian relationship,NatashaLyonne|CleaDuVall|EddieCibrian,http://www.imdb.com/title/tt0179116/?ref_=fn_tt_tt_1,But I'm a Cheerleader
2266,A Walk on the Moon ,6.6,Drama,TonyGoldwyn,adulterous wife|cheating wife|summer|unfaithfulness|woodstock,ViggoMortensen|JulieKavner|TovahFeldshuh,http://www.imdb.com/title/tt0120613/?ref_=fn_tt_tt_1,A Walk on the Moon
2267,The Brothers McMullen ,6.6,Comedy|Drama|Romance,EdwardBurns,abusive father|critically acclaimed|loss of father|love|true love,ShariAlbert|MichaelMcGlone|MaxineBahns,http://www.imdb.com/title/tt0112585/?ref_=fn_tt_tt_1,The Brothers McMullen
2268,The Runaways ,6.6,Biography|Drama|Music,FloriaSigismondi,band|box office flop|critically bashed|historically inaccurate|revisionist history,KristenStewart|ScoutTaylor-Compton|JohnnyLewis,http://www.imdb.com/title/tt1017451/?ref_=fn_tt_tt_1,The Runaways
2269,The Last House on the Left ,6.6,Crime|Horror|Thriller,DennisIliadis,kidnapping|lake|microwave oven|psychopath|woods,TonyGoldwyn|MonicaPotter|MarthaMacIsaac,http://www.imdb.com/title/tt0844708/?ref_=fn_tt_tt_1,The Last House on the Left
2270,Enter Nowhere ,6.6,Mystery|Thriller,JackHeller,cabin|going in circles|pac man|stranger|woods,ShaunSipos|KatherineWaterston|ChristopherDenham,http://www.imdb.com/title/tt1631707/?ref_=fn_tt_tt_1,Enter Nowhere
2271,Krush Groove ,6.6,Comedy|Drama|Music,MichaelSchultz,actress shares first name with character|bar|car wash|city|d.j.,BlairUnderwood|LisaGayHamilton|BobbyBrown,http://www.imdb.com/title/tt0089444/?ref_=fn_tt_tt_1,Krush Groove
2272,Everything Put Together ,6.6,Drama,MarcForster,group of friends|mental breakdown|mental instability|morgue|sudden infant death syndrome,RadhaMitchell|AlanRuck|MeganMullally,http://www.imdb.com/title/tt0228277/?ref_=fn_tt_tt_1,Everything Put Together
2273,The Work and the Glory II: American Zion ,6.6,Drama|Western,SterlingVanWagenen,estrangement|missouri|mormon|mormon church|mormon temple,EmilyPodleski|EricJohnson|BrendaStrong,http://www.imdb.com/title/tt0457530/?ref_=fn_tt_tt_1,The Work and the Glory II: American Zion
2274,The Original Kings of Comedy ,6.6,Comedy|Documentary,SpikeLee,backstage|comedian|concert film|emcee|stand up comedian,BernieMac|CedrictheEntertainer|SteveHarvey,http://www.imdb.com/title/tt0236388/?ref_=fn_tt_tt_1,The Original Kings of Comedy
2275,Dragon Hunters ,6.6,Adventure|Animation|Family|Fantasy,GuillaumeIvernel,cgi film|computer animation|dragon|hunter,RobPaulsen|JessHarnell|MaryMouser,http://www.imdb.com/title/tt0944834/?ref_=fn_tt_tt_1,Dragon Hunters
2276,Escobar: Paradise Lost ,6.6,Crime|Drama|Romance|Thriller,AndreaDiStefano,colombia|dream|love|surfer|village,JoshHutcherson|BradyCorbet|CarlosBardem,http://www.imdb.com/title/tt2515030/?ref_=fn_tt_tt_1,Escobar: Paradise Lost
2277,Class of 1984 ,6.6,Action|Crime|Drama|Thriller,MarkL.Lester,back to school|city|high school|sadism|teacher,RoddyMcDowall|PerryKing|TimothyVanPatten,http://www.imdb.com/title/tt0083739/?ref_=fn_tt_tt_1,Class of 1984
2278,Auto Focus ,6.6,Biography|Crime|Drama,PaulSchrader,friendship|photography|radio|sex addict|video,EdBegleyJr.|MichaelMcKean|KurtFuller,http://www.imdb.com/title/tt0298744/?ref_=fn_tt_tt_1,Auto Focus
2279,Day One ,6.6,Biography|Drama|Music,NathanFrankowski,character name in title|depression|drugs|one word title,CorbinBleu|RusBlackwell|LuisAntonio,http://www.imdb.com/title/tt1850418/?ref_=fn_tt_tt_1,Day One
2280,The Flower of Evil ,6.6,Drama,ClaudeChabrol,bordeaux|election|mayor|pamphlet|political thriller,BenoîtMagimel|NathalieBaye|MélanieDoutey,http://www.imdb.com/title/tt0322289/?ref_=fn_tt_tt_1,The Flower of Evil
2281,[Rec] 2 ,6.6,Horror,JaumeBalagueró,apartment|apartment building|blood sample|crucifix|zombie,JonathanD.Mellor|PabloRosso|AndreaRos,http://www.imdb.com/title/tt1245112/?ref_=fn_tt_tt_1,[Rec] 2
2282,Don Jon ,6.6,Comedy|Drama|Romance,JosephGordon-Levitt,camera focus on female butt|cunnilingus|new jersey|oral sex|reference to facebook,JosephGordon-Levitt|ScarlettJohansson|TonyDanza,http://www.imdb.com/title/tt2229499/?ref_=fn_tt_tt_1,Don Jon
2283,Wonderland ,6.6,Crime|Drama|Mystery|Thriller,JamesCox,murder|police|police investigation|porn star|robbery,AlexisDziena|LouisLombardi|FrankyG,http://www.imdb.com/title/tt0335563/?ref_=fn_tt_tt_1,Wonderland
